Date, Open, High, Low, Close, Adj Close, Volume
2022-02-08T05:00:00Z, 0.4, 0.4399, 0.3997, 0.42, 0.42, 32128
2022-02-07T05:00:00Z, 0.3999, 0.4, 0.3998, 0.4, 0.4, 8998
2022-02-04T05:00:00Z, 0.385, 0.385, 0.385, 0.385, 0.385, 0
2022-02-03T05:00:00Z, 0.385, 0.385, 0.385, 0.385, 0.385, 0
2022-02-02T05:00:00Z, 0.385, 0.385, 0.385, 0.385, 0.385, 0
2022-02-01T05:00:00Z, 0.38, 0.385, 0.38, 0.385, 0.385, 4988
2022-01-31T05:00:00Z, 0.386301, 0.386301, 0.386301, 0.386301, 0.386301, 0
2022-01-28T05:00:00Z, 0.4001, 0.4001, 0.386301, 0.386301, 0.386301, 3346
2022-01-27T05:00:00Z, 0.4126, 0.4126, 0.4126, 0.4126, 0.4126, 0
2022-01-26T05:00:00Z, 0.4126, 0.4126, 0.4126, 0.4126, 0.4126, 0
2022-01-25T05:00:00Z, 0.4126, 0.4126, 0.4126, 0.4126, 0.4126, 0
2022-01-24T05:00:00Z, 0.4101, 0.4389, 0.4101, 0.4126, 0.4126, 505
2022-01-21T05:00:00Z, 0.5099, 0.5099, 0.5099, 0.5099, 0.5099, 100
2022-01-20T05:00:00Z, 0.49435, 0.49435, 0.49435, 0.49435, 0.49435, 0
2022-01-19T05:00:00Z, 0.47, 0.49435, 0.47, 0.49435, 0.49435, 200
2022-01-18T05:00:00Z, 0.4401, 0.4401, 0.44, 0.44, 0.44, 600
2022-01-14T05:00:00Z, 0.4502, 0.4626, 0.45, 0.46, 0.46, 9900
2022-01-13T05:00:00Z, 0.4997, 0.5046, 0.4997, 0.5046, 0.5046, 200
2022-01-12T05:00:00Z, 0.4802, 0.4802, 0.47, 0.47, 0.47, 8247
2022-01-11T05:00:00Z, 0.51, 0.51, 0.51, 0.51, 0.51, 0
2022-01-10T05:00:00Z, 0.5002, 0.51, 0.5, 0.51, 0.51, 25641
2022-01-07T05:00:00Z, 0.5101, 0.5299, 0.5101, 0.5199, 0.5199, 5957
2022-01-06T05:00:00Z, 0.5001, 0.5299, 0.5001, 0.5299, 0.5299, 1140
2022-01-05T05:00:00Z, 0.5002, 0.5299, 0.5299, 0.5299, 0.5299, 210
2022-01-04T05:00:00Z, 0.5299, 0.5299, 0.5299, 0.5299, 0.5299, 200
2022-01-03T05:00:00Z, 0.5, 0.5299, 0.5299, 0.5299, 0.5299, 142
2021-12-31T05:00:00Z, 0.5299, 0.5299, 0.5299, 0.5299, 0.5299, 1200
2021-12-30T05:00:00Z, 0.5299, 0.5299, 0.5299, 0.5299, 0.5299, 103
2021-12-29T05:00:00Z, 0.5, 0.5299, 0.5, 0.5299, 0.5299, 652
2021-12-28T05:00:00Z, 0.5, 0.5199, 0.5, 0.5199, 0.5199, 1856
2021-12-27T05:00:00Z, 0.4612, 0.504899, 0.46, 0.5048, 0.5048, 23409
2021-12-23T05:00:00Z, 0.5047, 0.5047, 0.5047, 0.5047, 0.5047, 0
2021-12-22T05:00:00Z, 0.4801, 0.5047, 0.48, 0.5047, 0.5047, 2436
2021-12-21T05:00:00Z, 0.5, 0.5, 0.5, 0.5, 0.5, 103
2021-12-20T05:00:00Z, 0.5299, 0.5299, 0.5053, 0.5053, 0.5053, 255
2021-12-17T05:00:00Z, 0.539, 0.539, 0.539, 0.539, 0.539, 0
2021-12-16T05:00:00Z, 0.539, 0.539, 0.539, 0.539, 0.539, 0
2021-12-15T05:00:00Z, 0.4915, 0.539, 0.4914, 0.539, 0.539, 903
2021-12-14T05:00:00Z, 0.52, 0.52, 0.4901, 0.52, 0.52, 6800
2021-12-13T05:00:00Z, 0.5344, 0.5344, 0.5344, 0.5344, 0.5344, 0
2021-12-10T05:00:00Z, 0.5344, 0.5344, 0.5344, 0.5344, 0.5344, 303
2021-12-09T05:00:00Z, 0.5379, 0.538, 0.52, 0.5351, 0.5351, 17410
2021-12-08T05:00:00Z, 0.53, 0.53, 0.5012, 0.52, 0.52, 1707
2021-12-07T05:00:00Z, 0.5299, 0.53, 0.5, 0.5299, 0.5299, 2003
2021-12-06T05:00:00Z, 0.5025, 0.5478, 0.4918, 0.5148, 0.5148, 29896
2021-12-03T05:00:00Z, 0.5478, 0.5479, 0.5379, 0.5478, 0.5478, 705
