Date, Open, High, Low, Close, Adj Close, Volume
2022-02-08T05:00:00Z, 14.59, 14.7477, 14.091, 14.19, 14.19, 27107234
2022-02-07T05:00:00Z, 14.32, 14.68, 14.19, 14.55, 14.55, 20080259
2022-02-04T05:00:00Z, 14.63, 14.89, 14.01, 14.4, 14.4, 38778993
2022-02-03T05:00:00Z, 14.23, 14.71, 14.05, 14.63, 14.63, 32309061
2022-02-02T05:00:00Z, 13.825, 14.06, 13.59, 13.66, 13.66, 31171281
2022-02-01T05:00:00Z, 14.28, 14.6439, 14.01, 14.08, 14.08, 21818004
2022-01-31T05:00:00Z, 15.28, 15.4099, 14.3294, 14.41, 14.41, 24694572
2022-01-28T05:00:00Z, 16.23, 16.8, 15.18, 15.19, 15.19, 32462008
2022-01-27T05:00:00Z, 15.62, 16.61, 15.25, 16.39, 16.39, 30252319
2022-01-26T05:00:00Z, 15.34, 16.665, 14.99, 16.16, 16.16, 36631006
2022-01-25T05:00:00Z, 16.19, 16.815, 15.4909, 16.04, 16.04, 25586295
2022-01-24T05:00:00Z, 16.38, 17.52, 15.42, 15.49, 15.49, 46211350
2022-01-21T05:00:00Z, 14.915, 15.68, 14.68, 15.68, 15.68, 35368072
2022-01-20T05:00:00Z, 14.15, 14.85, 13.66, 14.8, 14.8, 22927558
2022-01-19T05:00:00Z, 13.75, 14.35, 13.61, 14.31, 14.31, 15128619
2022-01-18T05:00:00Z, 13.61, 13.995, 13.605, 13.88, 13.88, 19104377
2022-01-14T05:00:00Z, 13.5, 13.61, 13.16, 13.21, 13.21, 22510775
2022-01-13T05:00:00Z, 12.6, 13.3, 12.5403, 13.2, 13.2, 22812572
2022-01-12T05:00:00Z, 12.63, 12.85, 12.51, 12.68, 12.68, 14844542
2022-01-11T05:00:00Z, 13.16, 13.4499, 12.78, 12.79, 12.79, 15734321
2022-01-10T05:00:00Z, 13.385, 13.905, 13.13, 13.13, 13.13, 26464073
2022-01-07T05:00:00Z, 12.93, 13.225, 12.84, 13.09, 13.09, 19341431
2022-01-06T05:00:00Z, 12.955, 13.1586, 12.71, 12.96, 12.96, 28739154
2022-01-05T05:00:00Z, 12.24, 12.92, 12.18, 12.9, 12.9, 20528536
2022-01-04T05:00:00Z, 12.085, 12.36, 12.03, 12.2, 12.2, 11567515
2022-01-03T05:00:00Z, 12.31, 12.505, 12.19, 12.19, 12.19, 10853259
2021-12-31T05:00:00Z, 12.36, 12.45, 12.27, 12.45, 12.45, 11301271
2021-12-30T05:00:00Z, 12.18, 12.36, 12.1058, 12.33, 12.33, 8672723
2021-12-29T05:00:00Z, 12.235, 12.34, 12.14, 12.22, 12.22, 7082640
2021-12-28T05:00:00Z, 12.2, 12.3307, 12.1101, 12.26, 12.26, 9813225
2021-12-27T05:00:00Z, 12.66, 12.67, 12.24, 12.25, 12.25, 14597720
2021-12-23T05:00:00Z, 12.93, 12.95, 12.6501, 12.78, 12.78, 14953227
2021-12-22T05:00:00Z, 13.45, 13.47, 13, 13, 13, 13904756
2021-12-21T05:00:00Z, 13.83, 14.06, 13.41, 13.42, 13.42, 16515573
2021-12-20T05:00:00Z, 14.24, 14.53, 14.1401, 14.17, 14.17, 31273652
2021-12-17T05:00:00Z, 13.6, 13.91, 13.33, 13.74, 13.74, 26675047
2021-12-16T05:00:00Z, 12.805, 13.46, 12.795, 13.32, 13.32, 20324211
2021-12-15T05:00:00Z, 13.61, 13.85, 12.95, 12.99, 12.99, 29653294
2021-12-14T05:00:00Z, 13.65, 13.89, 13.415, 13.61, 13.61, 20332773
2021-12-13T05:00:00Z, 13.05, 13.369, 13.02, 13.33, 13.33, 14998956
2021-12-10T05:00:00Z, 13.12, 13.3641, 12.98, 12.99, 12.99, 18537984
2021-12-09T05:00:00Z, 13.23, 13.3901, 13.15, 13.37, 13.37, 13679508
2021-12-08T05:00:00Z, 13.17, 13.3398, 13.07, 13.1, 13.1, 14660632
2021-12-07T05:00:00Z, 13.55, 13.58, 13.16, 13.21, 13.21, 18909013
2021-12-06T05:00:00Z, 14.36, 14.609, 13.9, 14.1, 14.1, 27285408
2021-12-03T05:00:00Z, 14.05, 15.04, 13.97, 14.6, 14.6, 40638854
2021-12-02T05:00:00Z, 14.92, 14.95, 14.08, 14.23, 14.23, 33065136
2021-12-01T05:00:00Z, 13.86, 14.9409, 13.58, 14.91, 14.91, 31114716
2021-11-30T05:00:00Z, 13.88, 14.465, 13.7, 14.41, 14.41, 21937712
2021-11-29T05:00:00Z, 13.7, 13.91, 13.46, 13.62, 13.62, 18990187
2021-11-26T05:00:00Z, 13.89, 14.275, 13.755, 14.15, 14.15, 22191278
2021-11-24T05:00:00Z, 13.57, 13.65, 13.2712, 13.28, 13.28, 11083606
2021-11-23T05:00:00Z, 13.47, 13.7199, 13.31, 13.37, 13.37, 16638853
2021-11-22T05:00:00Z, 13.165, 13.47, 12.93, 13.44, 13.44, 14165646
2021-11-19T05:00:00Z, 13.27, 13.3618, 13.16, 13.34, 13.34, 8292931
2021-11-18T05:00:00Z, 13.3, 13.55, 13.2314, 13.27, 13.27, 9832368
2021-11-17T05:00:00Z, 13.34, 13.46, 13.3, 13.39, 13.39, 8995702
2021-11-16T05:00:00Z, 13.47, 13.49, 13.2, 13.31, 13.31, 9485810
2021-11-15T05:00:00Z, 13.36, 13.56, 13.35, 13.45, 13.45, 8010596
2021-11-12T05:00:00Z, 13.67, 13.76, 13.42, 13.47, 13.47, 8897430
2021-11-11T05:00:00Z, 13.66, 13.79, 13.65, 13.77, 13.77, 6408102
2021-11-10T05:00:00Z, 13.64, 13.94, 13.47, 13.79, 13.79, 15622752
2021-11-09T05:00:00Z, 13.3, 13.61, 13.29, 13.48, 13.48, 11841203
2021-11-08T05:00:00Z, 13.28, 13.4099, 13.2301, 13.32, 13.32, 7588747
2021-11-05T04:00:00Z, 13.305, 13.5192, 13.19, 13.37, 13.37, 12431762
2021-11-04T04:00:00Z, 13.66, 13.6899, 13.51, 13.51, 13.51, 9189151
2021-11-03T04:00:00Z, 14.02, 14.0699, 13.68, 13.7, 13.7, 7563484
2021-11-02T04:00:00Z, 14.11, 14.14, 13.94, 13.96, 13.96, 6407528
2021-11-01T04:00:00Z, 14.11, 14.318, 14.08, 14.12, 14.12, 6633156
2021-10-29T04:00:00Z, 14.55, 14.56, 14.19, 14.2, 14.2, 8724137
2021-10-28T04:00:00Z, 14.565, 14.59, 14.3, 14.3, 14.3, 11150377
2021-10-27T04:00:00Z, 14.49, 14.7399, 14.423, 14.73, 14.73, 9614997
2021-10-26T04:00:00Z, 14.42, 14.58, 14.3, 14.55, 14.55, 8133867
2021-10-25T04:00:00Z, 14.705, 14.8879, 14.54, 14.6, 14.6, 7328059
2021-10-22T04:00:00Z, 14.82, 15.02, 14.665, 14.82, 14.82, 10122377
2021-10-21T04:00:00Z, 14.96, 14.9987, 14.75, 14.77, 14.77, 5985419
2021-10-20T04:00:00Z, 15.01, 15.03, 14.8519, 14.9, 14.9, 7807890
2021-10-19T04:00:00Z, 15.235, 15.31, 15.06, 15.07, 15.07, 9779078
2021-10-18T04:00:00Z, 15.745, 15.84, 15.39, 15.41, 15.41, 6894620
2021-10-15T04:00:00Z, 15.68, 15.7599, 15.525, 15.57, 15.57, 10473831
2021-10-14T04:00:00Z, 16.31, 16.38, 15.91, 15.92, 15.92, 11389340
2021-10-13T04:00:00Z, 16.82, 17.2, 16.6701, 16.77, 16.77, 9283901
2021-10-12T04:00:00Z, 16.72, 17.05, 16.67, 16.96, 16.96, 9863535
2021-10-11T04:00:00Z, 16.535, 16.84, 16.2, 16.84, 16.84, 9360624
2021-10-08T04:00:00Z, 16.27, 16.55, 16.25, 16.47, 16.47, 10697211
2021-10-07T04:00:00Z, 16.41, 16.44, 16.0401, 16.37, 16.37, 14075577
2021-10-06T04:00:00Z, 17.49, 17.69, 16.8, 16.84, 16.84, 15669686
2021-10-05T04:00:00Z, 17.37, 17.49, 16.75, 17.03, 17.03, 11250249
2021-10-04T04:00:00Z, 17.085, 17.8584, 16.965, 17.57, 17.57, 13905299
2021-10-01T04:00:00Z, 17.34, 17.79, 16.71, 16.92, 16.92, 18721673
2021-09-30T04:00:00Z, 16.76, 17.57, 16.6606, 17.54, 17.54, 13371862
2021-09-29T04:00:00Z, 16.86, 17, 16.63, 16.94, 16.94, 10044356
2021-09-28T04:00:00Z, 16.4, 17.1, 16.33, 17, 17, 15171466
2021-09-27T04:00:00Z, 16.05, 16.127, 15.9, 16.03, 16.03, 6948749
2021-09-24T04:00:00Z, 16.19, 16.205, 15.83, 15.9, 15.9, 8615550
2021-09-23T04:00:00Z, 16.38, 16.4, 15.8, 15.99, 15.99, 12342913
2021-09-22T04:00:00Z, 16.81, 16.93, 16.34, 16.6, 16.6, 11279641
2021-09-21T04:00:00Z, 16.735, 17.17, 16.6001, 17.08, 17.08, 12502046
2021-09-20T04:00:00Z, 16.985, 17.62, 16.7711, 17.06, 17.06, 18904805
2021-09-17T04:00:00Z, 15.9, 16.28, 15.825, 16.21, 16.21, 14684290
2021-09-16T04:00:00Z, 15.74, 16.11, 15.66, 15.78, 15.78, 7431851
2021-09-15T04:00:00Z, 16.06, 16.19, 15.65, 15.69, 15.69, 10643002
2021-09-14T04:00:00Z, 15.67, 16.21, 15.6692, 16.09, 16.09, 9317467
2021-09-13T04:00:00Z, 15.62, 16.12, 15.6017, 15.84, 15.84, 13082240
2021-09-10T04:00:00Z, 15.38, 15.99, 15.34, 15.95, 15.95, 11607707
2021-09-09T04:00:00Z, 15.45, 15.63, 15.24, 15.62, 15.62, 9089390
2021-09-08T04:00:00Z, 15.41, 15.619, 15.3301, 15.42, 15.42, 8364500
2021-09-07T04:00:00Z, 15.235, 15.425, 15.22, 15.34, 15.34, 5002698
2021-09-03T04:00:00Z, 15.27, 15.3401, 15.14, 15.18, 15.18, 5144001
2021-09-02T04:00:00Z, 15.17, 15.31, 15.09, 15.18, 15.18, 3759154
2021-09-01T04:00:00Z, 15.24, 15.3499, 15.19, 15.31, 15.31, 3512000
2021-08-31T04:00:00Z, 15.285, 15.41, 15.2501, 15.32, 15.32, 3666049
2021-08-30T04:00:00Z, 15.4, 15.4399, 15.19, 15.27, 15.27, 5884796
2021-08-27T04:00:00Z, 15.81, 15.83, 15.445, 15.49, 15.49, 11050024
2021-08-26T04:00:00Z, 15.67, 15.92, 15.64, 15.91, 15.91, 6414112
