Date, Open, High, Low, Close, Adj Close, Volume
2022-02-08T05:00:00Z, 9.87, 9.87, 9.8264, 9.8264, 9.8264, 900
2022-02-07T05:00:00Z, 9.85, 9.87, 9.85, 9.87, 9.87, 8707
2022-02-04T05:00:00Z, 9.85, 9.85, 9.85, 9.85, 9.85, 0
2022-02-03T05:00:00Z, 9.85, 9.85, 9.85, 9.85, 9.85, 0
2022-02-02T05:00:00Z, 9.85, 9.85, 9.85, 9.85, 9.85, 0
2022-02-01T05:00:00Z, 9.85, 9.85, 9.85, 9.85, 9.85, 0
2022-01-31T05:00:00Z, 9.85, 9.85, 9.85, 9.85, 9.85, 0
2022-01-28T05:00:00Z, 9.85, 9.85, 9.85, 9.85, 9.85, 0
2022-01-27T05:00:00Z, 9.85, 9.85, 9.85, 9.85, 9.85, 100
2022-01-26T05:00:00Z, 9.87, 9.89, 9.74, 9.89, 9.89, 6007
2022-01-25T05:00:00Z, 10, 9.9, 9.4324, 9.9, 9.9, 10051
2022-01-24T05:00:00Z, 9.8, 9.95, 9.77, 9.77, 9.77, 4516
2022-01-21T05:00:00Z, 9.83, 9.87, 9.83, 9.8301, 9.8301, 2430
2022-01-20T05:00:00Z, 9.95, 9.95, 9.6, 9.79, 9.79, 2170
2022-01-19T05:00:00Z, 9.95, 9.95, 9.95, 9.95, 9.95, 0
2022-01-18T05:00:00Z, 9.95, 9.95, 9.79, 9.95, 9.95, 7696
2022-01-14T05:00:00Z, 9.89, 9.95, 9.95, 9.95, 9.95, 114
2022-01-13T05:00:00Z, 9.95, 9.95, 9.95, 9.95, 9.95, 0
2022-01-12T05:00:00Z, 9.95, 9.95, 9.95, 9.95, 9.95, 0
2022-01-11T05:00:00Z, 9.95, 9.95, 9.95, 9.95, 9.95, 460
2022-01-10T05:00:00Z, 9.96, 9.95, 9.54, 9.95, 9.95, 417
2022-01-07T05:00:00Z, 9.95, 9.95, 9.9, 9.95, 9.95, 261
2022-01-06T05:00:00Z, 9.91, 9.91, 9.91, 9.91, 9.91, 0
2022-01-05T05:00:00Z, 9.91, 9.91, 9.91, 9.91, 9.91, 0
2022-01-04T05:00:00Z, 9.91, 9.91, 9.91, 9.91, 9.91, 0
2022-01-03T05:00:00Z, 9.91, 9.91, 9.91, 9.91, 9.91, 0
2021-12-31T05:00:00Z, 9.91, 9.91, 9.91, 9.91, 9.91, 0
2021-12-30T05:00:00Z, 9.77, 9.91, 8.96, 9.91, 9.91, 1300
2021-12-29T05:00:00Z, 9.82, 9.82, 9.82, 9.82, 9.82, 0
2021-12-28T05:00:00Z, 9.82, 9.82, 9.82, 9.82, 9.82, 600
2021-12-27T05:00:00Z, 9.95, 9.95, 9.95, 9.95, 9.95, 0
2021-12-23T05:00:00Z, 9.95, 9.95, 9.95, 9.95, 9.95, 0
2021-12-22T05:00:00Z, 9.88, 9.95, 9.95, 9.95, 9.95, 200
2021-12-21T05:00:00Z, 9.83, 9.83, 9.83, 9.83, 9.83, 0
2021-12-20T05:00:00Z, 9.83, 9.83, 9.83, 9.83, 9.83, 0
2021-12-17T05:00:00Z, 9.83, 9.83, 9.83, 9.83, 9.83, 138
2021-12-16T05:00:00Z, 9.8, 9.83, 9.83, 9.83, 9.83, 262
2021-12-15T05:00:00Z, 8.63, 9.85, 8.55, 9.85, 9.85, 4220
2021-12-14T05:00:00Z, 10, 10, 10, 10, 10, 0
2021-12-13T05:00:00Z, 10, 10, 10, 10, 10, 0
2021-12-10T05:00:00Z, 10, 10, 10, 10, 10, 0
2021-12-09T05:00:00Z, 9.87, 10, 9.87, 10, 10, 451
2021-12-08T05:00:00Z, 10, 10, 10, 10, 10, 0
2021-12-07T05:00:00Z, 10, 10, 10, 10, 10, 0
2021-12-06T05:00:00Z, 10, 10, 10, 10, 10, 212
2021-12-03T05:00:00Z, 9.95, 9.95, 9.95, 9.95, 9.95, 1250032
2021-12-02T05:00:00Z, 9.95, 9.95, 9.95, 9.95, 9.95, 0
2021-12-01T05:00:00Z, 9.95, 9.95, 9.95, 9.95, 9.95, 0
2021-11-30T05:00:00Z, 9.95, 9.95, 9.95, 9.95, 9.95, 0
2021-11-29T05:00:00Z, 9.95, 9.95, 9.95, 9.95, 9.95, 75000
2021-11-26T05:00:00Z, 9.91, 9.95, 9.9, 9.95, 9.95, 10300
2021-11-24T05:00:00Z, 9.98, 9.98, 9.98, 9.98, 9.98, 0
2021-11-23T05:00:00Z, 9.98, 9.98, 9.98, 9.98, 9.98, 0
2021-11-22T05:00:00Z, 9.98, 9.98, 9.98, 9.98, 9.98, 0
2021-11-19T05:00:00Z, 9.98, 9.98, 9.98, 9.98, 9.98, 0
2021-11-18T05:00:00Z, 9.98, 9.98, 9.98, 9.98, 9.98, 0
2021-11-17T05:00:00Z, 9.98, 10.015, 9.95, 9.98, 9.98, 28296
2021-11-16T05:00:00Z, 10, 10, 10, 10, 10, 0
2021-11-15T05:00:00Z, 10, 10, 10, 10, 10, 0
2021-11-12T05:00:00Z, 9.72, 10, 9.72, 10, 10, 800
2021-11-11T05:00:00Z, 10, 10, 10, 10, 10, 0
2021-11-10T05:00:00Z, 10, 10, 10, 10, 10, 0
2021-11-09T05:00:00Z, 10, 10, 9.935, 10, 10, 11141
2021-11-08T05:00:00Z, 10, 10.02, 10, 10, 10, 200
2021-11-05T04:00:00Z, 10.6608, 10.6608, 10.6608, 10.6608, 10.6608, 100
2021-11-04T04:00:00Z, 10, 10, 10, 10, 10, 0
2021-11-03T04:00:00Z, 10, 10, 10, 10, 10, 15000
2021-11-02T04:00:00Z, 10.1, 10.175, 10.1, 10.1, 10.1, 593
2021-11-01T04:00:00Z, 9.98, 9.98, 9.98, 9.98, 9.98, 1893
2021-10-29T04:00:00Z, 9.9945, 9.9945, 9.9945, 9.9945, 9.9945, 400
2021-10-28T04:00:00Z, 9.97, 9.99, 9.9, 9.9, 9.9, 16350
2021-10-27T04:00:00Z, 9.94, 9.94, 9.94, 9.94, 9.94, 0
2021-10-26T04:00:00Z, 9.94, 9.94, 9.94, 9.94, 9.94, 15000
