Date, Open, High, Low, Close, Adj Close, Volume
2022-02-08T05:00:00Z, 26.58, 26.73, 26.21, 26.49, 26.49, 62171
2022-02-07T05:00:00Z, 26.19, 26.56, 26.09, 26.25, 26.25, 43319
2022-02-04T05:00:00Z, 26, 26.51, 25.79, 26.21, 26.21, 99088
2022-02-03T05:00:00Z, 26.5, 26.8052, 26.11, 26.27, 26.27, 29959
2022-02-02T05:00:00Z, 27.41, 27.78, 26.64, 26.81, 26.81, 75502
2022-02-01T05:00:00Z, 27.86, 28.14, 26.71, 27.02, 27.02, 101991
2022-01-31T05:00:00Z, 27.23, 28.32, 26.96, 28.05, 28.05, 56825
2022-01-28T05:00:00Z, 26.55, 27.255, 26.41, 27.19, 27.19, 66239
2022-01-27T05:00:00Z, 26.99, 27.2125, 26.5008, 26.53, 26.53, 36846
2022-01-26T05:00:00Z, 27.15, 27.63, 26.36, 26.62, 26.62, 100511
2022-01-25T05:00:00Z, 27.21, 27.3695, 26.26, 26.86, 26.86, 87311
2022-01-24T05:00:00Z, 26.17, 27.65, 26.16, 27.4, 27.4, 155989
2022-01-21T05:00:00Z, 25.95, 26.67, 25.85, 26.17, 26.17, 73623
2022-01-20T05:00:00Z, 26.55, 27.11, 26.07, 26.11, 26.11, 46953
2022-01-19T05:00:00Z, 26.51, 26.9872, 26.1158, 26.25, 26.25, 54233
2022-01-18T05:00:00Z, 26.96, 27.19, 26.46, 26.46, 26.46, 37591
2022-01-14T05:00:00Z, 27.01, 27.44, 26.7, 27.18, 27.18, 64156
2022-01-13T05:00:00Z, 27.78, 27.85, 27.07, 27.08, 27.08, 60170
2022-01-12T05:00:00Z, 28.17, 28.2722, 27.43, 27.43, 27.43, 37118
2022-01-11T05:00:00Z, 27.93, 28.3, 27.6, 27.89, 27.89, 53607
2022-01-10T05:00:00Z, 27.82, 28.14, 27.6355, 27.96, 27.96, 52838
2022-01-07T05:00:00Z, 28.29, 28.4748, 28.03, 28.05, 28.05, 15390
2022-01-06T05:00:00Z, 27.89, 28.68, 27.6501, 28.36, 28.36, 39362
2022-01-05T05:00:00Z, 28.46, 28.59, 27.79, 27.88, 27.88, 35899
2022-01-04T05:00:00Z, 28.85, 28.91, 28.29, 28.33, 28.33, 35207
2022-01-03T05:00:00Z, 29.01, 29.095, 28.48, 28.79, 28.79, 22124
2021-12-31T05:00:00Z, 29.38, 29.47, 28.55, 28.75, 28.75, 37603
2021-12-30T05:00:00Z, 28.31, 28.97, 28.31, 28.77, 28.77, 64316
2021-12-29T05:00:00Z, 28.35, 28.37, 28.1, 28.25, 28.25, 23837
